Country,Departments,Subject Name Automation hub,Purpose,Benefit per company (€/per year),Benefit per company (hours saved/year),Oneshot Benefit,Automation Hub Documentation,PHASE,Status,Is it a local process or could it be deployed to all subs ?,Date submitted,Link Automation Hub,Submitter,Collaborator
CASH,IS,CASH - EDI - monthly report of failed and rejected orders,,€112.50,3.6 Hours Per Year,€0.00,document,Live,In Production,Local,07/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---edi---monthly-report-of-failed-and-rejected-orders,Eduard SEKERES,Eduard SEKERES
CASH,IS,CASH - FIN - ReFIS integration,,"€15,000.00",480 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",07/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---fin---refis-integration,Eduard SEKERES,Eduard SEKERES
CASH,IS,CASH - MKT - SITI to Staffino,,"€11,250.00",360 Hours Per Year,€0.00,document,Live,In Production,Local,07/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---mkt---siti-to-staffino,Eduard SEKERES,Eduard SEKERES
CASH,IS,CASH - Restock SAP Report Download and Data Manipulation,,"€7,500.00",240 Hours Per Year,€0.00,document,Live,In Production,Local,07/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---restock-sap-report-download-and-data-manipulation,Eduard SEKERES,Eduard SEKERES
CASH,IS,CASH - Mass Upload for Manual Product Parameter Update in SAP,,€937.50,30 Hours Per Year,€0.00,document,Live,In Production,Local,07/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---mass-upload-for-manual-product-parameter-update-in-sap,Eduard SEKERES,Eduard SEKERES
CASH,IS,CASH - HR - Export from Time Tracking Tool and Import to Workday,,"€3,750.00",120 Hours Per Year,€0.00,document,Live,In Production,Local,07/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---hr---export-from-time-tracking-tool-and-import-to-workday,Eduard SEKERES,Eduard SEKERES
CASH,IS,CASH - MKT - Automated MM0045 Report Generation,,"€3,750.00",120 Hours Per Year,€0.00,document,Live,In Production,Local,07/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---mkt---automated-mm0045-report-generation,Eduard SEKERES,Eduard SEKERES
CASH,IS,CASH - FIN - CFAC File: Daily Data Update,,"€3,750.00",120 Hours Per Year,€0.00,document,Development,On Hold,Local,07/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---fin---cfac-file-daily-data-update,Eduard SEKERES,Eduard SEKERES
FRANCE,IS,FR - QSS - TrackDechets,,"€150,000.00",4800 Hours Per Year,€0.00,trackdechet,Live,In Production,Local,07/19/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---qss-trackdechets,Julien PICQUET,Julien PICQUET
GROUP,"Marketing,Printing Services",GRP - MKT - Content upload STEP ,,"€16,875.00",540 Hours Per Year,€0.00,document,Testing,In Progress,Group,07/12/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/content-upload-step-,Gwen BROSENS,Gwen BROSENS
BENELUX,IT,BNL - FI Controlling - Payment Split,,"€4,687.50",150 Hours Per Year,€0.00,document,Live,In Production,Local,07/12/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---fi-controlling---payment-split,Wouter Herrrygers,Wouter Herrrygers
NORWAY,IS,NO - CS - PDF TST to Order,,,,,"Samples of messages with pdf orders ,TXT_Orders.zip",Idea,Archived,Group,07/10/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pdf-tst-to-order,Paul Dennis Solberg,Paul Dennis Solberg
CASH,IS, CASH - MKT - 29-NOX_TO_STAFFINO,,"€7,500.00",240 Hours Per Year,€0.00,document,Live,In Production,Local,06/28/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/29-nox-to-staffino,Eduard SEKERES,Eduard SEKERES
FINLAND,Sales,FIN - MKT - Substituted products,,"€1,500.00",48 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",06/25/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/substituted-products,Minna Lonka,Minna Lonka
DENMARK,"Customer Service,Coffee Services",DEN-CS-VELUX order,,"€15,000.00",480 Hours Per Year,€0.00,Artikel Velux,Live,In Production,Local,06/19/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-cs-velux-ordre,Helen TIMRELL,"Helen TIMRELL, Lars Christensen"
DENMARK,MARKETING,DEN-CS-NBS Specialist to all Zenius coffee machines,,€937.50,30 Hours Per Year,€0.00,document,Live,In Production,Local,06/17/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-cs-nbs-specialist-to-all-zenius-coffee-machines,Lars Christensen,"Lars Christensen, Emil Thrane DAGELYKKE, Kim Jagd FREDERIKSEN"
GROUP,IS,POL - CS - Order reject in RIO - Management of EDI orders reject,,"€21,375.00",684 Hours Per Year,€0.00,,Live,Hypercare,,06/13/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---cs---order-reject-in-rio---management-of-edi-orders-reject,Aline TURPIN,"Aline TURPIN, Magdalena MAKUCH, Quentin Chastin"
FRANCE,Marketing,FR - MKT - Commercial cooperation contract,,"€36,000.00",1152 Hours Per Year,€0.00,RPA contrat promo.docx,Live,In Production,"Local, and maybe Group",06/12/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/commercial-cooperation-contract,Capucine MIROUX,"Capucine MIROUX, Thomas DELOS, Bruno Bastin"
WISE,WYZE,WISE - CC - GF/OO Zendesk,,€0.00,0 Hours Per Year,€0.00,document,Assessment,Archived,Local,06/06/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/wise---cc---gfoo-zendesk,John Davies,John Davies
DENMARK,"Customer Service,Coffee Services",DEN-CS-BAADER ORDRE,,"€7,500.00",240 Hours Per Year,€0.00,document,Live,In Production,Local,05/28/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-cs-baader-ordre,Helen TIMRELL,"Helen TIMRELL, Lars Christensen, Kim Jagd FREDERIKSEN"
BENELUX,IT,BNL - CX Data Insights - Vistex Deal Usage,,"€7,500.00",240 Hours Per Year,€0.00,document,Live,In Production,Local,05/24/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---cx-data-insights---vistex-deal-usage,Wouter Herrrygers,Wouter Herrrygers
DENMARK,MARKETING,DEN-CS-Danske bank Basware,,"€2,250.00",72 Hours Per Year,€0.00,"Step by step,PO1395964",Live,In Production,Local,05/21/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-cc-danske-bank-basware,Lars Christensen,"Lars Christensen, Helen TIMRELL, Kim Jagd FREDERIKSEN"
FRANCE,Marketing,FR - MKT - Completion of Edito for webshop visibility,,"€12,000.00",384 Hours Per Year,€0.00,RPA EDITO,Live,In Production,"Local, and maybe Group",05/13/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/completion-of-edito-for-webshop-visibility,Magali BOUCHEZ OLIVE,Magali BOUCHEZ OLIVE
DENMARK,Marketing,DEN - MKT - Pull data from SAP regarding perishable goods,,"€3,750.00",120 Hours Per Year,€0.00,Task Capture for process,Live,In Production,"Local, and maybe Group",05/07/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pull-data-from-sap-regarding-perishable-goods,Dennis Roemer JENSEN,"Dennis Roemer JENSEN, Lars Christensen, Kim Jagd FREDERIKSEN"
DENMARK,Customer Service,DEN-CS-Credit note and invoice,,"€15,000.00",480 Hours Per Year,€0.00,"Kreditnota (ZANN) til udligning af faktura.docx,Omfakturering med prisændring.docx,ZFFI - Finansiel Faktura.docx,document",Live,In Production,"Local, and maybe Group",05/01/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-cs-credit-note-and-invoice,Anne Kirstine GROENNE,"Anne Kirstine GROENNE, Lars Christensen, Kim Jagd FREDERIKSEN, Emil Thrane DAGELYKKE"
GROUP,GIS Innovation,GRP - MKT - Quarterly ethical report,,"€7,000.00",224 Hours Per Year,€0.00,document,Assessment,Rejected,Group,04/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp---mkt---quarterly-ethical-report,Bruno Bastin,"Bruno Bastin, Aline TURPIN"
GROUP,GIS Innovation,GRP - MKT - AI for CPMS matching,,"€131,250.00",4200 Hours Per Year,€0.00,document,Assessment,Archived,Group,04/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp---mkt---ai-for-cpms-matching,Bruno Bastin,"Bruno Bastin, Aline TURPIN"
BENELUX,IT,BNL - MKT - Oneshot - Safety Data Sheet Mass Rename & Copy,,€0.00,0 Hours Per Year,€250.00,document,Live,In Production,Local,04/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnlmktoneshotsafetydatasheetmassrenamecopy,Wouter Herrrygers,"Wouter Herrrygers, Jorien PEETERS"
GROUP,Customer Service,IBE - CS - Order reject in RIO - Management of EDI orders rejection in SAP,,"€12,000.00",384 Hours Per Year,€0.00,,Live,In Production,,04/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ibe---cs---order-reject-in-rio---management-of-edi-orders-rejection-in-sap,Eduardo BAYON MORENO,"Eduardo BAYON MORENO, Quentin Chastin, Aline TURPIN"
GROUP,EMPTY,CASH - CS - Order reject in RIO - Management of EDI orders rejection in SAP,,"€15,000.00",480 Hours Per Year,€0.00,,Live,In Production,,04/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---cs---order-reject-in-rio---management-of-edi-orders-rejection-in-sap,Anna KASSOVICOVA,"simona vrabcová, Quentin Chastin, Aline TURPIN, Anna KASSOVICOVA"
BENELUX,IT,BNL - FIN - CM Customer Aging - Daily Report,,"€15,000.00",480 Hours Per Year,€0.00,document,Live,In Production,Local,04/25/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---fin---cm-customer-aging---daily-report,Wouter Herrrygers,Wouter Herrrygers
GROUP,GIS Innovation,GRP - IS - Gap of order API idoc,,"€3,750.00",120 Hours Per Year,€0.00,document,Development,Cancelled,"Local, and maybe Group",04/25/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp---is---gap-of-order-api-idoc,Bruno Bastin,Bruno Bastin
FRANCE,Marketing,FR - MKT - Loading safety data sheets into STEP,,"€1,125.00",36 Hours Per Year,€0.00,,Live,In Production,,04/16/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/loading-safety-data-sheets,Valentin GUERIN,"Valentin GUERIN, Sandrine Loeuil, Baptiste DHAUSSY"
FRANCE,GIS Innovation,FR - CS - Conformité paramètrage frais de port et contribution energie,,€937.50,30 Hours Per Year,€0.00,document,Assessment,Rejected,"Local, and maybe Group",04/16/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/frcsconformitparamtragefraisdeportetcontributionenergie,Bruno Bastin,"Bruno Bastin, Florence DELPLANQUE"
BENELUX,IT,BNL - FIN - CM Invoice Aging - Customer Line Items,,"€15,000.00",480 Hours Per Year,€0.00,document,Live,In Production,Local,04/15/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-fin---cm-invoice-aging---customer-line-items,Wouter Herrrygers,Wouter Herrrygers
SIMA,GIS Innovation,GRP - CS - Back Order Management - SIMA,,"€30,000.00",960 Hours Per Year,€0.00,document,Development,Cancelled,Group,04/15/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp---cs---back-order-management---sima,Bruno Bastin,Bruno Bastin
DENMARK,"Customer Service,Coffee Services",DEN-CS-SHURGAARD ORDRES,,"€3,750.00",120 Hours Per Year,€0.00,document,Live,In Production,Local,04/09/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-cs-shurgaard-ordres,Helen TIMRELL,"Helen TIMRELL, Lars Christensen, Kim Jagd FREDERIKSEN"
SWEDEN,Customer Unique Specialist,SWE - CS - Warehouse Return handling of Undeliverable Parcels ,,"€22,500.00",720 Hours Per Year,€0.00,document,Live,In Production,Local,04/09/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/swe---cs--warehouse-return-handling-of-undeliverable-parcels-,SVÄRD Peter,"Johan SIEDBERG, SVÄRD Peter"
DENMARK,Marketing,DEN-MKT-Subscribe Activecampaign,,"€2,250.00",72 Hours Per Year,€0.00,document,Testing,In Progress,Local,04/03/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/auto-subscribe-special-cases-from-eloqua-to-activecampaign,Dennis Roemer JENSEN,"Dennis Roemer JENSEN, Lars Christensen, Kim Jagd FREDERIKSEN"
FRANCE,Finance,FR - FIN - SWAP,,"€5,625.00",180 Hours Per Year,€0.00,document,Development,In Progress,Local,03/29/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---fin---swap,Celine DI STEFANO,"Hanane ABBA, Celine DI STEFANO, Aline TURPIN"
GROUP,IS,CH - CS - Order reject in RIO - Management of EDI orders rejection in SAP,,"€15,000.00",480 Hours Per Year,€0.00,,Live,In Production,,03/28/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ch---cs---order-reject-in-rio---management-of-edi-orders-rejection-in-sap,Aline TURPIN,"Quentin Chastin, Aline TURPIN"
GROUP,IS,GER - CC - Order reject in RIO - Management of EDI orders rejection in SAP,,"€36,000.00",1152 Hours Per Year,€0.00,,Live,Hypercare,,03/28/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ger---cc---order-reject-in-rio---management-of-edi-orders-rejection-in-sap,Aline TURPIN,"Aline TURPIN, Quentin Chastin"
GROUP,GIS Innovation,GRP - RPA - Lyreco Library UiPath,,€0.00,0 Hours Per Year,€0.00,document,Live,In Production,Group,03/28/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/lyreco-librairie-rpa-,Quentin Chastin,"Alexandre FOUCHER, Quentin Chastin"
BENELUX,IT,BNL - FIN - Distance Calculation - Update Employee Details,,"€9,000.00",288 Hours Per Year,€0.00,document,Live,In Production,Local,03/27/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---fin---distance-calculation---update-employee-details,Wouter Herrrygers,"Wouter Herrrygers, Benoit Duchesne"
CASH,IS,CASH - PRINTED - Automation of Special products creation in SAP,,"€45,000.00",1440 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",03/26/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---printed---automation-of-special-products-creation-in-sap,Eduard SEKERES,Eduard SEKERES
SIMA,Logistics,SIMA - SC - Supplier chasing ,,"€90,000.00",2880 Hours Per Year,€0.00,,Live,In Production,,03/25/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/sima---sc---supplier-chasing-,Vincent Furic,"Aline TURPIN, Dimitri Degroise, Vincent Furic"
SIMA,Logistics,SIMA - SC - Buying forecast calculation,,"€9,000.00",288 Hours Per Year,€0.00,,Live,In Production,,03/25/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/sima---sc---buying-forecast-calculation,Vincent Furic,"Aline TURPIN, Dimitri Degroise, Vincent Furic"
GROUP,Sales,GRP - Sales - Rebates management file,,"€18,375.00",588 Hours Per Year,€0.00,document,Live,In Production,Group,03/12/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/rebates-management-file,Laetitia BARRAUD,"Laetitia BARRAUD, Aline TURPIN"
BENELUX,Customer Service,BNL - Siti - Automatic closure of actions,,"€18,750.00",600 Hours Per Year,€0.00,document,Solution Design,On Hold,"Local, and maybe Group",03/12/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/siti-automatic-closure-of-actions,Sharina INFURNA,"Sharina INFURNA, Benoit Duchesne"
FRANCE,Finance,FR - FIN - End-of-promotion result reminders,,"€1,725.00",55.2 Hours Per Year,€0.00,document,Assessment,Not Started,"Local, and maybe Group",03/12/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---fin---end-of-promotion-result-reminders,Marine DENIS,"Marine DENIS, Thomas DELOS"
DENMARK,,DEN-MKT-direct delivery XML standard,,"€11,250.00",360 Hours Per Year,€0.00,document,Live,In Production,Local,03/08/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-mkt-direct-delivery-xml-standard,Rikke ELERS,"Rikke ELERS, Lars Christensen, Kim Jagd FREDERIKSEN"
GERMANY,"Customer Experience,Marketing",GER - LOG - Supplier Order Response Booking ,,"€7,500.00",240 Hours Per Year,€0.00,document,Live,In Production,Local,03/04/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ger----supplier-order-response-automation-,Reiner FRITSCH,"Reiner FRITSCH, Sinan Adiyaman"
GROUP,Customer Experience,WISE - CE - Order reject in RIO - Management of EDI orders rejection in SAP,,"€45,000.00",1440 Hours Per Year,€0.00,,Live,In Production,,03/01/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/wise---ce---order-reject-in-rio---management-of-edi-orders-rejection-in-sap,Dave Wilton,"Dave Wilton, Quentin Chastin, Aline TURPIN"
DENMARK,Finance,DEN-FIN-Incoming invoices (creditors),,"€37,500.00",1200 Hours Per Year,€0.00,document,Live,In Production,Local,02/29/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/posting-of-incoming-invoices--creditors-,Eva NEUHAUSEN,"Eva NEUHAUSEN, Lars Christensen, Dorthe A. ANDERSEN, Kim Jagd FREDERIKSEN"
CASH,IS,CASH - MKT - Lyreco Bonus Program Customer validation,,"€7,500.00",240 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",02/28/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---mkt---lyreco-bonus-program-customer-validation,Eduard SEKERES,Eduard SEKERES
DENMARK,"Customer Service,Coffee Services",DEN-CS-Sallingorders,,"€7,500.00",240 Hours Per Year,€0.00,document,Live,In Production,Local,02/28/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-cs-sallingorders,Helen TIMRELL,"Helen TIMRELL, Lars Christensen, Kim Jagd FREDERIKSEN"
FRANCE,GIS Innovation,FR - FIN - Validation of PSA order,,"€1,250.00",40 Hours Per Year,€0.00,document,Assessment,Rejected,Local,02/16/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---fin---validation-of-psa-order,Bruno Bastin,"Bruno Bastin, Anne Sophie DHAUSSY"
DENMARK,Logistics,DEN-LOG-SITI files,,"€1,500.00",48 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",02/16/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-log-siti-files,Linda Molnit SCHYTH,"Linda Molnit SCHYTH, Kim Jagd FREDERIKSEN, Lars Christensen"
DENMARK,MARKETING,DEN-LOG-SITI Invoice files,,"€84,375.00",2700 Hours Per Year,€0.00,document,Live,In Production,Local,02/16/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-log-siti-invoice-files,Lars Christensen,"Lars Christensen, Linda Molnit SCHYTH, Kim Jagd FREDERIKSEN"
FRANCE,Finance,FR - FIN - Keying doubtful customer credit part,,"€62,812.50",2010 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",02/13/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---fin---keying-doubtful-customer-2,Allal Chekroun,"Allal Chekroun, Bruno Bastin, Josic Libert"
GROUP,IS,GRP - SALES - C4C attachments extraction,,€0.00,0 Hours Per Year,"€21,500.00",document,Live,In Production,Group,02/12/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp---sales---c4c-attachments-extraction,Aline TURPIN,"Aline TURPIN, Dimitri Degroise, Bruno Bastin"
BENELUX,IT,BNL - MKT - SVHC Document Translation EN to NLFR,,"€2,250.00",72 Hours Per Year,€0.00,document,Live,In Production,Local,02/09/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---mkt---svhc-document-translation-en-to-nlfr,Wouter Herrrygers,"Wouter Herrrygers, Jorien PEETERS"
BENELUX,IT,BNL - FIN - CM Dunning Statistics,,"€15,000.00",480 Hours Per Year,€0.00,document,Live,In Production,Local,02/09/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---fi---cm-dunning-statistics,Wouter Herrrygers,Wouter Herrrygers
BENELUX,IT,BNL - MKT - Local bible consolidation,,"€4,687.50",150 Hours Per Year,€0.00,document,Live,In Production,Local,02/09/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---mkt---weekly-local-bible-consolidation,Wouter Herrrygers,"Jorien PEETERS, Wouter Herrrygers"
GROUP,Management Team,IT - CS - Order reject in RIO - Management of EDI orders rejection in SAP,,€750.00,24 Hours Per Year,€0.00,,Live,In Production,,02/09/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/it---cs---order-reject-in-rio---management-of-edi-orders-rejection-in-sap,Ewa Marta LUSZPIANKO,"Cecilia Plata Maresca, Quentin Chastin, Aline TURPIN, Ewa Marta LUSZPIANKO"
DENMARK,Marketing,DEN-MKT-Mark for deletion Non stock,,"€1,000.00",32 Hours Per Year,€0.00,document,Live,In Production,Local,02/08/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/automatic-flow-in-nonstock-dk----mark-for-deletion----clean-up-inactive-item-numbers,Jeanette CLAUSEN,"Jeanette CLAUSEN, Lars Christensen, Kim Jagd FREDERIKSEN"
GROUP,Customer Service,BNL - CS - Order reject in RIO - Management of EDI orders rejection in SAP,,"€67,500.00",2160 Hours Per Year,€0.00,,Live,In Production,,02/06/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---cs---order-reject-in-rio---management-of-edi-orders-rejection-in-sap,Sabine Reusch,"Menno STOLK, Quentin Chastin, Aline TURPIN, Sabine Reusch"
GROUP,,GRP - IS - Automation of Jira exports to Excel DB,,€375.00,12 Hours Per Year,€0.00,document,Qualification,Rejected,Group,02/06/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/automation-of-jira-exports-to-excel-db,Lukasz GLADYS,Lukasz GLADYS
FRANCE,Finance,FR - FIN - Unpaid management,,"€27,000.00",864 Hours Per Year,€0.00,RPA impayés.docx,Qualification,On Hold,"Local, and maybe Group",02/02/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/unpaid-management,Benoit Frere,Benoit Frere
DENMARK,,DEN-MKT-Retresco,,"€1,875.00",60 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",02/01/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den---mkt---retresco,Marie SVENDSEN,"Marie SVENDSEN, Lars Christensen"
DENMARK,Marketing,DEN-MKT-Udtræk af C-fac lister,,"€1,500.00",48 Hours Per Year,€0.00,document,Live,In Production,Local,01/24/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/denmktudtrkafcfaclister,Sara Boegelund FREDERIKSEN,"Sara Boegelund FREDERIKSEN, Lars Christensen, Kim Jagd FREDERIKSEN, Tina Skroeder OLSEN"
DENMARK,Customer Service,DEN-CS-Automation Order,,"€7,500.00",240 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",01/24/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den---cs---automation-order,Anne Kirstine GROENNE,"Anne Kirstine GROENNE, Lars Christensen, Kim Jagd FREDERIKSEN"
DENMARK,,DEN-MKT-Excel lookup to zendesk,,"€7,500.00",240 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",01/23/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-mkt-excel-look-up-to-zendesk,Pia CHRISTENSEN,"Pia CHRISTENSEN, Lars Christensen, Tina Skroeder OLSEN"
DENMARK,Marketing,DEN-MKT-98/99 markeringer ,,"€1,500.00",48 Hours Per Year,€0.00,document,Live,In Production,Local,01/22/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den-mkt-9899-markeringer-,Sara Boegelund FREDERIKSEN,"Sara Boegelund FREDERIKSEN, Lars Christensen, Tina Skroeder OLSEN, Kim Jagd FREDERIKSEN"
DENMARK,Marketing,DEN-MKT-Produktoprettelse,,"€6,750.00",216 Hours Per Year,€0.00,document,Live,In Production,Local,01/22/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/den---mkt---produktoprettelse,Tina Skroeder OLSEN,"Tina Skroeder OLSEN, Lars Christensen"
BENELUX,Logistic,BNL - LOG - Code 95 Daily - Stock report,,"€1,500.00",48 Hours Per Year,€0.00,"STOCK code 95. easy vista request bis.pdf,Mailing list.pdf",Assessment,Not Started,Local,01/22/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/code-95-daily--stock--report,Yaser Uddin,Yaser Uddin
GROUP,Finance,GRP - COMP - Declaration of gifts and invitations received,,"€37,656.25",1205 Hours Per Year,€0.00,document,Qualification,Rejected,Group,01/04/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/declaration-of-gifts-and-invitations-received,Nicolas CAPON,Nicolas CAPON
WISE,Logistics,WISE - LOG - Automation of Daily Stock Report from Power BI - Demand and Supply ,,"€6,000.00",192 Hours Per Year,€0.00,Example of UK Stock Report - 02.01.24,Assessment,In Progress,"Local, and maybe Group",01/02/2024,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/automation-of-daily-stock-report-from-power-bi---demand-and-supply-,Duncan MILTON,Duncan MILTON
FRANCE,Marketing,FR - MKT - Identification of duplicates SAP codes,,"€15,000.00",480 Hours Per Year,€0.00,document,Development,On Hold,"Local, and maybe Group",12/19/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/identification-of-duplicates-sap-codes,Florine Tison,"Florine Tison, mathieu lison, Aline TURPIN"
